"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","settled?"
"31605","15","97","1","-10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31610","15","74","-7","8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31612","15","112","-6","-8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31615","15","45","2","4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31617","15","179","8","9","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31618","15","327","10","8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31622","15","45","6","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31628","15","112","-7","-8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31629","15","112","-3","-7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31636","15","205","10","4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31637","15","179","7","7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31639","15","97","-7","-10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31640","15","97","-10","-7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31641","15","45","5","1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31647","15","179","-5","5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31648","15","179","8","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31649","15","112","-3","-5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31661","15","327","9","5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31662","15","179","-9","-1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31666","15","45","6","-7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31672","15","112","-5","-3","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31680","15","97","2","-5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31682","15","97","0","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31685","15","186","-7","-10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31688","15","74","-9","10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31694","15","97","-2","-8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31697","15","74","-10","10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31699","15","74","-7","7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31700","15","224","9","-7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31758","15","205","6","4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31794","15","190","4","-4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31807","15","97","-10","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31818","15","74","-9","7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31821","15","179","-2","0","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31839","15","179","-7","3","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"31861","15","179","0","8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32014","15","179","-2","4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32016","15","179","-4","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32021","15","150","0","7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32023","15","205","4","1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32026","15","121","-3","3","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32027","15","190","6","-7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32028","15","112","4","-6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32029","15","45","4","1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32030","15","109","5","-9","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32032","15","112","-5","-3","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32035","15","179","-7","-1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32039","15","179","-7","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32040","15","179","4","9","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32043","15","205","8","5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32045","15","327","9","4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32047","15","97","-5","-9","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32048","15","179","-9","8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32049","15","74","-7","6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32055","15","112","-5","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32062","15","97","-10","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32063","15","45","3","-8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32066","15","179","-5","6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32068","15","179","-6","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
